current_ranking,player_name,return_break_point_opportunities,return_break_points_converted_percent,return_first_serve_points_won_percent,return_games_played,return_games_won_percent,return_points_won_percent,return_second_serve_points_won_percent,total_points_won_percent,service_aces,service_break_points_faced,service_break_points_saved_percent,service_double_faults,service_first_serve_percent,service_first_serve_points_won_percent,service_games_played,service_games_won_percent,service_points_won_percent,service_second_serve_points_won_percent,surface,url,year
199,Carlos Berlocq,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
199,Carlos Berlocq,36,42%,30%,78,19%,35%,43%,48%,27,59,61%,20,60%,67%,77,70%,59%,47%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
199,Carlos Berlocq,22,50%,23%,55,20%,33%,49%,46%,12,49,63%,17,61%,65%,56,68%,57%,44%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
199,Carlos Berlocq,141,41%,30%,250,23%,39%,51%,49%,52,159,54%,52,62%,65%,248,71%,60%,51%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
199,Carlos Berlocq,199,42%,29%,383,22%,37%,49%,48%,91,267,57%,89,61%,66%,381,70%,59%,49%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
199,Carlos Berlocq,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
199,Carlos Berlocq,4,75%,9%,19,16%,28%,48%,48%,6,10,70%,1,69%,66%,19,84%,66%,64%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
199,Carlos Berlocq,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
199,Carlos Berlocq,17,24%,20%,51,8%,29%,41%,44%,12,27,48%,11,64%,64%,50,72%,58%,46%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
199,Carlos Berlocq,21,33%,17%,70,10%,29%,43%,45%,18,37,54%,12,65%,65%,69,75%,60%,51%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
199,Carlos Berlocq,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
199,Carlos Berlocq,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
199,Carlos Berlocq,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
199,Carlos Berlocq,16,38%,33%,32,19%,39%,48%,45%,7,22,36%,5,58%,54%,32,56%,51%,47%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
199,Carlos Berlocq,16,38%,33%,32,19%,39%,48%,45%,7,22,36%,5,58%,54%,32,56%,51%,47%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
199,Carlos Berlocq,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
199,Carlos Berlocq,533,38%,29%,993,20%,36%,47%,48%,319,700,55%,262,62%,66%,989,68%,59%,46%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
199,Carlos Berlocq,139,33%,24%,314,15%,32%,45%,47%,145,218,63%,77,64%,70%,317,75%,61%,45%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
199,Carlos Berlocq,"1,575",43%,33%,"2,341",29%,40%,52%,50%,530,"1,553",57%,437,65%,65%,"2,337",71%,60%,50%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
199,Carlos Berlocq,"2,247",41%,31%,"3,648",25%,39%,50%,49%,994,"2,471",57%,776,64%,66%,"3,643",71%,60%,48%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
182,Yannick Hanfmann,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
181,Ruben Bemelmans,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2008
180,Roberto Marcora,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
179,Darian King,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
178,Jack Sock,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
177,Ramkumar Ramanathan,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
176,Maxime Janvier,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
175,Steven Diez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
174,Mitchell Krueger,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
173,Mikael Torpegaard,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
172,Facundo Arguello,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
171,Emilio Gomez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
170,Enzo Couacaud,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
169,Mats Moraing,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
168,Sebastian Ofner,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
167,Dudi Sela,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2005
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2003
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2003
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2003
166,Guillermo Garcia-Lopez,1,100%,29%,10,10%,33%,41%,46%,6,11,73%,1,49%,68%,10,70%,56%,44%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2003
166,Guillermo Garcia-Lopez,1,100%,29%,10,10%,33%,41%,46%,6,11,73%,1,49%,68%,10,70%,56%,44%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2003
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2004
166,Guillermo Garcia-Lopez,17,35%,22%,45,13%,33%,49%,47%,14,23,48%,9,58%,70%,45,73%,61%,49%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2004
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2004
166,Guillermo Garcia-Lopez,62,48%,33%,97,31%,41%,52%,50%,14,65,57%,23,63%,66%,99,72%,59%,47%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2004
166,Guillermo Garcia-Lopez,79,46%,30%,142,25%,39%,51%,49%,28,88,55%,32,62%,67%,144,72%,60%,48%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2004
166,Guillermo Garcia-Lopez,6,50%,26%,14,21%,35%,46%,46%,8,4,0%,5,71%,68%,14,71%,59%,36%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2005
166,Guillermo Garcia-Lopez,79,41%,26%,169,19%,35%,49%,49%,55,105,64%,51,59%,69%,168,77%,62%,52%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2005
166,Guillermo Garcia-Lopez,60,43%,30%,79,33%,41%,58%,51%,19,43,63%,21,62%,69%,80,80%,62%,51%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2005
166,Guillermo Garcia-Lopez,168,43%,36%,248,29%,41%,50%,49%,34,179,53%,78,68%,63%,250,66%,57%,45%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2005
166,Guillermo Garcia-Lopez,313,42%,32%,510,26%,39%,51%,49%,116,331,57%,155,64%,65%,512,72%,59%,48%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2005
166,Guillermo Garcia-Lopez,6,67%,33%,17,24%,38%,47%,46%,6,19,63%,8,55%,61%,17,59%,53%,44%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2006
166,Guillermo Garcia-Lopez,62,40%,26%,145,17%,36%,49%,49%,87,83,60%,51,59%,72%,143,77%,62%,46%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2006
166,Guillermo Garcia-Lopez,19,42%,28%,38,21%,36%,47%,49%,16,38,76%,8,63%,69%,37,76%,59%,42%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2006
166,Guillermo Garcia-Lopez,167,35%,34%,232,25%,40%,50%,49%,41,159,57%,59,63%,64%,225,69%,58%,49%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2006
166,Guillermo Garcia-Lopez,254,38%,31%,432,22%,38%,49%,49%,150,299,61%,126,61%,67%,422,72%,59%,47%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2006
166,Guillermo Garcia-Lopez,7,43%,38%,11,27%,42%,50%,48%,2,7,43%,4,53%,70%,11,64%,56%,39%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2007
166,Guillermo Garcia-Lopez,106,39%,28%,192,21%,36%,49%,48%,51,116,53%,43,63%,68%,186,70%,60%,47%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2007
166,Guillermo Garcia-Lopez,16,38%,30%,58,10%,31%,34%,50%,25,22,82%,7,66%,77%,56,93%,69%,53%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2007
166,Guillermo Garcia-Lopez,110,45%,35%,168,30%,42%,51%,49%,28,122,54%,31,62%,64%,164,66%,56%,44%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2007
166,Guillermo Garcia-Lopez,239,42%,31%,429,23%,38%,48%,49%,106,267,55%,85,63%,68%,417,71%,60%,46%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2007
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2008
166,Guillermo Garcia-Lopez,193,37%,30%,314,23%,38%,50%,48%,73,196,55%,129,57%,68%,308,71%,59%,47%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2008
166,Guillermo Garcia-Lopez,30,57%,30%,50,34%,40%,51%,51%,13,28,54%,17,65%,71%,50,74%,61%,41%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2008
166,Guillermo Garcia-Lopez,114,39%,30%,190,24%,38%,50%,49%,30,128,61%,56,62%,66%,191,74%,60%,50%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2008
166,Guillermo Garcia-Lopez,337,39%,30%,554,24%,38%,50%,49%,116,352,57%,202,60%,67%,549,72%,59%,48%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2008
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2009
166,Guillermo Garcia-Lopez,198,39%,30%,319,24%,38%,50%,49%,70,204,59%,142,59%,69%,316,73%,61%,48%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2009
166,Guillermo Garcia-Lopez,65,43%,27%,105,27%,38%,56%,52%,55,37,41%,35,64%,75%,107,79%,67%,52%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2009
166,Guillermo Garcia-Lopez,161,39%,33%,207,30%,42%,55%,51%,40,145,63%,82,63%,67%,206,74%,60%,49%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2009
166,Guillermo Garcia-Lopez,424,40%,30%,631,27%,39%,53%,50%,165,386,59%,259,61%,69%,629,75%,61%,49%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2009
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
166,Guillermo Garcia-Lopez,179,37%,26%,345,19%,36%,50%,49%,163,212,64%,102,57%,72%,348,78%,63%,51%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
166,Guillermo Garcia-Lopez,67,37%,32%,101,25%,39%,50%,51%,37,53,57%,33,56%,76%,99,77%,64%,48%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
166,Guillermo Garcia-Lopez,143,42%,32%,212,28%,41%,54%,52%,50,120,63%,50,65%,68%,215,79%,63%,53%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
166,Guillermo Garcia-Lopez,389,39%,29%,658,23%,38%,51%,50%,250,385,62%,185,60%,71%,662,78%,63%,51%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2010
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
166,Guillermo Garcia-Lopez,193,37%,29%,344,21%,37%,52%,49%,118,224,57%,142,55%,70%,340,72%,60%,49%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
166,Guillermo Garcia-Lopez,30,33%,29%,39,26%,39%,54%,50%,7,13,23%,6,63%,70%,39,74%,62%,47%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
166,Guillermo Garcia-Lopez,132,47%,29%,236,26%,38%,52%,50%,56,134,53%,83,57%,68%,234,73%,61%,51%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
166,Guillermo Garcia-Lopez,355,41%,29%,619,23%,38%,52%,49%,181,371,54%,231,56%,69%,613,72%,61%,49%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2011
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
166,Guillermo Garcia-Lopez,163,41%,31%,293,23%,37%,46%,48%,77,223,60%,100,57%,66%,289,69%,58%,49%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
166,Guillermo Garcia-Lopez,17,35%,26%,59,10%,31%,40%,48%,31,32,59%,13,59%,74%,60,78%,66%,53%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
166,Guillermo Garcia-Lopez,115,47%,32%,200,27%,40%,50%,51%,56,142,67%,71,58%,69%,199,76%,61%,49%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
166,Guillermo Garcia-Lopez,295,43%,31%,552,23%,38%,47%,49%,164,397,62%,184,57%,68%,548,73%,60%,49%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
166,Guillermo Garcia-Lopez,93,44%,28%,170,24%,37%,52%,49%,66,93,57%,63,53%,72%,165,76%,61%,48%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
166,Guillermo Garcia-Lopez,34,35%,27%,66,18%,34%,50%,49%,24,38,66%,22,56%,76%,66,80%,64%,49%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
166,Guillermo Garcia-Lopez,168,39%,31%,249,27%,40%,54%,49%,49,191,59%,104,56%,67%,250,69%,58%,47%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
166,Guillermo Garcia-Lopez,295,40%,29%,485,25%,38%,53%,49%,139,322,59%,189,55%,70%,481,73%,60%,48%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2013
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
166,Guillermo Garcia-Lopez,137,39%,29%,265,20%,36%,47%,49%,84,156,56%,81,54%,70%,263,74%,61%,50%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
166,Guillermo Garcia-Lopez,23,17%,29%,33,12%,36%,52%,49%,14,23,65%,10,61%,76%,34,76%,63%,43%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
166,Guillermo Garcia-Lopez,270,43%,35%,369,31%,42%,52%,51%,84,237,59%,104,59%,68%,366,73%,60%,47%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
166,Guillermo Garcia-Lopez,430,40%,32%,667,26%,40%,50%,50%,182,416,58%,195,57%,69%,663,74%,60%,48%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2014
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
166,Guillermo Garcia-Lopez,266,46%,30%,457,27%,39%,53%,50%,195,267,61%,159,52%,74%,452,77%,62%,48%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
166,Guillermo Garcia-Lopez,21,48%,26%,69,14%,31%,39%,50%,34,19,58%,20,57%,78%,68,88%,69%,57%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
166,Guillermo Garcia-Lopez,136,38%,33%,177,29%,42%,55%,52%,49,91,57%,35,60%,71%,175,78%,63%,52%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
166,Guillermo Garcia-Lopez,423,44%,30%,703,26%,39%,52%,51%,278,377,60%,214,55%,73%,695,78%,63%,50%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2015
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
166,Guillermo Garcia-Lopez,176,36%,27%,343,19%,36%,50%,49%,134,195,62%,112,56%,72%,339,78%,62%,49%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
166,Guillermo Garcia-Lopez,11,36%,24%,41,10%,32%,45%,45%,18,29,52%,19,53%,71%,40,65%,58%,43%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
166,Guillermo Garcia-Lopez,158,35%,32%,259,22%,38%,47%,50%,61,150,59%,77,58%,70%,260,76%,62%,51%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
166,Guillermo Garcia-Lopez,345,36%,28%,643,19%,36%,48%,49%,213,374,60%,208,57%,71%,639,76%,62%,49%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2016
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
166,Guillermo Garcia-Lopez,56,36%,25%,123,16%,34%,47%,46%,22,81,54%,47,54%,67%,121,69%,57%,46%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
166,Guillermo Garcia-Lopez,67,37%,28%,106,24%,38%,51%,50%,40,52,54%,40,55%,72%,105,77%,62%,50%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
166,Guillermo Garcia-Lopez,123,37%,27%,229,20%,36%,49%,48%,62,133,54%,87,55%,69%,226,73%,60%,48%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2017
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
166,Guillermo Garcia-Lopez,80,38%,23%,153,20%,36%,52%,49%,53,82,54%,65,57%,71%,151,75%,61%,49%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
166,Guillermo Garcia-Lopez,38,37%,23%,87,16%,32%,46%,50%,24,38,71%,32,64%,76%,86,87%,67%,51%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
166,Guillermo Garcia-Lopez,156,36%,30%,259,22%,38%,50%,49%,59,151,56%,81,61%,70%,254,74%,62%,49%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
166,Guillermo Garcia-Lopez,274,36%,27%,499,20%,37%,50%,49%,136,271,57%,178,60%,71%,491,76%,62%,49%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2018
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
166,Guillermo Garcia-Lopez,56,38%,23%,120,18%,34%,48%,49%,43,87,63%,28,61%,69%,120,73%,62%,52%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
166,Guillermo Garcia-Lopez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
166,Guillermo Garcia-Lopez,28,21%,24%,57,11%,31%,43%,47%,22,33,64%,16,61%,70%,54,78%,63%,51%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
166,Guillermo Garcia-Lopez,84,32%,24%,177,15%,33%,47%,48%,65,120,63%,44,61%,69%,174,75%,62%,52%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2019
166,Guillermo Garcia-Lopez,19,53%,33%,42,24%,38%,48%,47%,16,30,50%,17,59%,65%,42,64%,55%,41%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
166,Guillermo Garcia-Lopez,"2,054",40%,28%,"3,797",21%,37%,50%,49%,"1,305","2,347",59%,"1,324",57%,70%,"3,754",74%,61%,49%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
166,Guillermo Garcia-Lopez,431,39%,28%,825,21%,36%,49%,50%,317,413,60%,243,61%,74%,822,80%,64%,49%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
166,Guillermo Garcia-Lopez,"2,156",40%,32%,"3,276",27%,40%,51%,50%,719,"2,110",58%,991,61%,67%,"3,257",73%,60%,49%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
166,Guillermo Garcia-Lopez,"4,660",40%,30%,"7,940",23%,38%,50%,49%,"2,357","4,900",59%,"2,575",59%,69%,"7,875",74%,61%,49%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,0
167,Dudi Sela,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2005
167,Dudi Sela,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2005
167,Dudi Sela,6,33%,30%,12,17%,37%,50%,39%,0,16,50%,5,62%,41%,11,27%,41%,40%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2005
167,Dudi Sela,6,33%,30%,12,17%,37%,50%,39%,0,16,50%,5,62%,41%,11,27%,41%,40%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2005
167,Dudi Sela,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2006
167,Dudi Sela,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2006
167,Dudi Sela,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2006
167,Dudi Sela,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2006
167,Dudi Sela,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2006
167,Dudi Sela,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2007
167,Dudi Sela,91,41%,37%,123,30%,42%,50%,51%,32,71,51%,32,61%,67%,122,71%,61%,50%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2007
